"Row.names","irbd_BIOME169225","irbd_control_BIOME169229","irbd_BIOME171096","irbd_control_BIOME172176","irbd_BIOME172204","irbd_control_BIOME172208","irbd_BIOME172212","irbd_control_BIOME172216","irbd_BIOME181988","irbd_control_BIOME181992","irbd_BIOME182072","irbd_control_BIOME182743","irbd_BIOME182783","irbd_control_BIOME182787","irbd_BIOME186317","irbd_control_BIOME186321","irbd_BIOME186337","irbd_control_BIOME186341","irbd_BIOME186357","irbd_control_BIOME186361","median_g1","median_g2","log2fc","p_value","q_value","kingdom","phylum","class","order","family","genus","category","cohens_d","ci_low","ci_high","p_effect_size"
"Oscillospiraceae_bacterium_Marseille_Q3528",0.026167845646972,0.034708563779829,0,0.0146395104783965,0,0,0,0,0,0.00742300485064311,0.0152649326396588,0,0.0156914016055492,0.00593299330026631,0.0131190646197681,0.0103297534263925,0,0.00487854542625218,0.00457166907651227,0,0.00228583453825614,0.00540576936325924,-1.23455577657817,0.608905680853669,0.847861574522011,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Oscillospiraceae_unclassified","All",-0.0345796134919106,-0.653629683642934,0.586360122130074,0.00745017683217532
"Catenibacterium_tridentinum",0,0,0,0.107873374987314,0,0,0,0,0.0778075044590512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.777767565441831,0.934908359275996,"Bacteria","Firmicutes","Erysipelotrichia","Erysipelotrichales","Coprobacillaceae","Catenibacterium","All",-0.067988472605803,-0.686701423272275,0.554432841241344,0.0074209534661965
"Ruminococcus_bicirculans",0.119956175058513,0,0.126199724324505,0.203371007555378,0,0,0.060541519039446,0.0546183490307661,0,0,0.0765312207674477,0.100684697965471,0,0,0,0.0202399599121278,0,0.0243847957499457,0.0372094033247267,0.073444484541858,0.0186047016623633,0.0223123778310367,-0.261920162886338,0.866169476625077,0.961468199043887,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Ruminococcus","All",-0.11146800986084,-0.73030925806824,0.51342734220614,0.00695528330630257
"GGB9635_SGB15106",0.035829443011216,0,0,0,0,0,0,0.0306250355526082,0.146627898914163,0,0,0,0.0325234127899503,0.174903016469069,0.0226646840047615,0.0391277560663967,0,0,0,0.104506958817547,0,0,0,0.898339410496237,0.975466011830394,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9635","All",-0.144045016320814,-0.763404280673842,0.48310250744362,0.00670667074131097
"GGB9719_SGB15272",0,0,0.0247573265022671,0,0,0,0,0.0141955434882638,0,0.0273109004007908,0,0,0,0.00827656675742816,0.0085674843789341,0,0,0,0,0,0,0,0,0.88018366315294,0.966375531102408,"Bacteria","Firmicutes","CFGB3057","OFGB3057","FGB3057","GGB9719","All",-0.120636303542083,-0.739586692069579,0.504858621566814,0.00668647178557487
"Candidatus_Cibionibacter_quicibialis",0.0445197564088789,0.12718626682485,0.217501711270083,0.0727470129822734,0.105374291545217,0.172237595368685,0.214865075086862,0.158494906949237,0.213018349331071,0,0.129938892675945,0.145738630135877,0.0365471465274485,0.121276817015433,0.0685825737986517,0.202565222073689,0.16030366075164,0.205408639212647,0,0.114700899036032,0.117656592110581,0.136462448480363,-0.213888141661988,0.873335428320238,0.963285706518015,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_incertae_sedis","Candidatus_Cibionibacter","All",-0.112467474450528,-0.731319252960664,0.512491928978417,0.0066152155620538
"Gemmiger_formicilis",0.0776570139293359,0.189740312255067,0.306601432267815,0,0.0619354825601313,0.14544289080175,0.0418990080510128,0.0839065173123058,0.0262822963949483,0,0.0620107045076579,0.127220393638875,0.0496943755173343,0.0940823287036778,0.146901272260902,0.140115099417359,0.132847958664735,0.164617495660875,0.191852831389347,0.0657695512525723,0.0698338592184969,0.110651361171276,-0.663870572306225,0.808221128223753,0.9426579099481,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Gemmiger","All",0.0699816266631325,-0.552539655904923,0.688686437619886,0.00647118706152811
"Blautia_schinkii",0,0,0.0426873112687109,0,0,0,0,0,0,0,0,0,0,0,0,0.0584035686549799,0,0,0,0,0,0,0,0.796632723201973,0.938433347931924,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",-0.0653303145718385,-0.684056264808595,0.556959725814115,0.0064508366504068
"GGB3478_SGB4643",0.0111267733143369,0,0,0,0,0,0,0.0119418056307867,0,0,0.0534764044088439,0,0.0222549211395346,0.0254900106672731,0,0.0110138511435207,0,0.0548645711687491,0,0.00631668700122141,0,0.0031583435006107,-7.31553130902138,0.842784997797371,0.954616084043561,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","GGB3478","All",-0.0863595715034121,-0.705048302946271,0.537032333586236,0.00641506564673367
"Phocaeicola_coprocola",0,0.160317353302274,0.124816406315331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76121056132245,0.928267123434623,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Phocaeicola","All",-0.0524990168103513,-0.67132133966195,0.569189704249716,0.00622088122258359
"Sanguibacteroides_justesenii",0.010611512803812,0,0,0,0,0,0,0,0,0,0,0,0,0.0142798403183585,0,0,0,0,0,0,0,0,0,0.793793238884276,0.938433347931924,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Porphyromonadaceae","Sanguibacteroides","All",-0.061989092974958,-0.680734767045291,0.560139139783832,0.00621704758544795
"GGB9198_SGB14137",0,0,0,0,0,0,0,0,0,0,0.0198204833256237,0,0,0.0189695314730545,0,0,0.00810564241010043,0.0205075412406742,0,0,0,0,0,0.886523388174454,0.969175711925789,"Bacteria","Firmicutes","CFGB2890","OFGB2890","FGB2890","GGB9198","All",-0.115950966456392,-0.734841955578049,0.509234198002542,0.0060653721430547
"GGB9480_SGB14874",0,0,0,0,0,0,0,0,0,0.0495935001029174,0,0,0,0,0,0,0.00568333949094406,0.187675024919127,0.16257257531193,0,0,0,0,0.849520772290507,0.957101095163126,"Bacteria","Firmicutes","CFGB3012","OFGB3012","FGB3012","GGB9480","All",-0.0834626046233907,-0.702147555513275,0.539768893838813,0.0059113222175768
"Roseburia_inulinivorans",0.0302287630170049,0,0.040489451427824,0.00661820449477686,0,0,0.0166410797110629,0.0160319030852223,0.0249625616006029,0.124858888513963,0.010853785572175,0.0215074701769443,0.040350745397368,0.0112430117571458,0.0155247975419423,0.0139933126932314,0.00562141733541846,0.00837267502874101,0.0376825268786207,0,0.0208018206558329,0.0098078433929434,1.08315312167082,0.768464749788188,0.932466105746319,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Roseburia","All",0.049337161626739,-0.57221171821259,0.668191759026884,0.00564298962609647
"GGB3433_SGB4573",0,0.0155280238143368,0,0.0530692224622938,0.0106397517336951,0,0,0,0,0.0481579885983967,0.0853932633495557,0,0,0,0,0.0150138922213008,0.093141063440773,0,0,0.0135355534363685,0,0.00676777671818424,-8.41020680030513,0.86720832752552,0.961468199043887,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3433","All",0.0893964758507873,-0.534166385882608,0.708092280067812,0.00553154643699195
"GGB3491_SGB4665",0.0167936433086133,0,0,0,0.00556779424358433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157327825320186,0,0,0,0.86154726359219,0.959265289708507,"Bacteria","Firmicutes","CFGB1425","OFGB1425","FGB1425","GGB3491","All",0.0843236509625527,-0.53895523136355,0.70300946974104,0.00545750195894746
"GGB9211_SGB14151",0,0,0,0,0,0,0,0.00451665036962145,0,0,0,0,0.00746331068246765,0.0395704047715589,0,0,0.040074424736058,0,0,0.023507484709073,0,0,0,0.890799171080359,0.971630947715429,"Bacteria","Firmicutes","CFGB2898","OFGB2898","FGB2898","GGB9211","All",-0.106876150802568,-0.725673432318684,0.517729068582033,0.00536734121580201
"Anaerococcus_obesiensis",0,0,0,0,0,0,0,0.00813027859384437,0,0,0,0,0,0,0,0,0,0,0.00652691584858311,0,0,0,0,0.775164843073586,0.933685260880045,"Bacteria","Firmicutes","Tissierellia","Tissierellales","Peptoniphilaceae","Anaerococcus","All",-0.0461900369856856,-0.665080186366664,0.57522285516128,0.00510889211572073
"GGB9240_SGB14182",0.0114893769198595,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165929273950763,0.0122844456925188,0.035307477007873,0,0,0.0258659865953752,0,0,0,0.934351886022472,0.988832259693554,"Bacteria","Firmicutes","CFGB2918","OFGB2918","FGB2918","GGB9240","All",0.169203564306114,-0.459913180556292,0.789210618804996,0.0049897341661572
"GGB1549_SGB2133",0.0242407708334654,0,0,0.0319146605980198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831864703754514,0.945884769327044,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","GGB1549","All",-0.0575492876279523,-0.676326951043739,0.564369520699994,0.00460091030921015
"GGB74511_SGB47635",0,0.0376997886567343,0.0243519447656718,0.0449517547168361,0,0,0.0275116496473884,0,0,0,0.0282314002349785,0,0.0110047638849829,0,0,0,0.0269995762682246,0,0,0.0245401903114834,0.00550238194249147,0,8.11255605625547,0.803196273202364,0.940522077368175,"Bacteria","Firmicutes","CFGB72939","OFGB72939","FGB72939","GGB74511","All",0.0470360416269159,-0.574413101602716,0.665916274918448,0.0044768112005667
"Alistipes_putredinis",0.0711225874957089,0,0.20893499768954,0.145245061991704,0.128997686325341,0.0918011202583834,0.0103732274974594,0.0474741169785745,0.102260950399906,0.114585166659401,0.0378164251399452,0.0450807734999179,0.0499236286820403,0.0574205690376637,0.0562123336128939,0.0494640782030797,0,0.12175640497872,0.141577461339938,0.131634160236413,0.0636674605543014,0.0746108446480236,-0.228762823820512,0.139354293971099,0.623849173981767,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Rikenellaceae","Alistipes","All",0.00502544414066699,-0.614911114819734,0.62468731954718,0.00430117534548033
"GGB9602_SGB15031",0.0288865349174642,0,0,0,0,0,0,0.0135244622341257,0.00999516567336043,0,0.039486841838497,0,0.00952379635141727,0,0.0702789143930823,0.0484110579328665,0,0,0,0.106863962216267,0.00476189817570864,0,7.90484687774341,0.687965607984373,0.882814255125917,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9602","All",-0.0263393145143369,-0.645530412302346,0.594291504383095,0.00427838103856764
"bacterium_210917_SL_2_15",0,0.00648849875374291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817933567382135,0,0,0,0,0.817587813153553,0.943346982929685,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","All",0.0486492035567886,-0.572869677153845,0.667511312866741,0.00425513132580206
"Eubacterium_sp_AF16_48",0,0.0312044321265551,0,0,0,0,0,0.027899850133335,0,0,0.0420897423327893,0,0,0,0.0127125406367852,0.0207981347657034,0.0378481686838179,0.0165718234057217,0,0,0,0,0,0.586111818627219,0.831855087160077,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriaceae","Eubacterium","All",-0.0180472225568563,-0.637403367503094,0.602295551356956,0.00418730793694197
"GGB9350_SGB14317",0,0,0,0,0,0,0,0,0,0,0.00806854585721017,0,0,0,0,0.0170155214442529,0.0115544771051319,0,0,0,0,0,0,0.764148949315475,0.929925064352924,"Bacteria","Firmicutes","CFGB2985","OFGB2985","FGB2985","GGB9350","All",0.0354305884389737,-0.585542239133067,0.654467363189298,0.00413907148321579
"Bacteroides_faecis",0,0,0,0,0,0,0,0,0,0,0.0179648215846849,0.0315107678881183,0,0,0.0316169724096432,0,0,0,0,0,0,0,0,0.944245678365674,0.988832259693554,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Bacteroidaceae","Bacteroides","All",0.159833029323918,-0.468527070920222,0.77957360995951,0.00398223899534479
"GGB3058_SGB4060",0,0,0,0,0,0,0,0,0,0,0.0090444599093583,0,0,0,0,0,0,0.0182163919557868,0,0,0,0,0,0.935493871317614,0.988832259693554,"Bacteria","Firmicutes","CFGB1260","OFGB1260","FGB1260","GGB3058","All",-0.13668882997829,-0.755899431972343,0.489920638586466,0.0039583791182483
"Pseudoruminococcus_massiliensis",0,0,0,0,0,0.126657797092904,0,0.0296876834410729,0,0,0,0,0.103217126962959,0.0439857617163802,0.0473124669246912,0,0,0,0,0,0,0,0,0.913052391181729,0.979509888104232,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","Pseudoruminococcus","All",-0.0997755919747096,-0.71851917256294,0.524394338453148,0.00394156509976973
"Parasutterella_excrementihominis",0.0126296654310949,0,0,0,0.0172577427681927,0,0,0,0,0.0470556410169081,0,0,0,0,0.0400769206841776,0,0,0,0.0675354192779048,0.0557918333098333,0,0,0,0.950219115427082,0.988832259693554,"Bacteria","Proteobacteria","Betaproteobacteria","Burkholderiales","Sutterellaceae","Parasutterella","All",0.158614487353602,-0.469649231583335,0.778322568712428,0.00351747249279287
"Lachnospira_sp_NSJ_43",0,0.00474343570128611,0,0,0,0,0,0,0,0,0,0,0.0258098347804042,0,0,0.0176616098868439,0,0,0,0.0125143194327315,0,0,0,0.906857141280909,0.979509888104232,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Lachnospira","All",-0.0806265360593452,-0.699310554330893,0.542450626200134,0.00342349323938769
"Muribaculum_gordoncarteri",0.0538618956511006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407642171270919,0,0,0,0,0,0.881058845843792,0.966375531102408,"Bacteria","Bacteroidota","Bacteroidia","Bacteroidales","Muribaculaceae","Muribaculum","All",0.0582796071690142,-0.563673374745586,0.677051623989275,0.00320509189923655
"Clostridium_disporicum",0,0,0,0,0,0,0,0.0490829202114239,0,0,0,0,0,0,0,0,0,0,0.0420516725052969,0,0,0,0,0.811154779538478,0.943346982929685,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",-0.0326553088341425,-0.651736258912061,0.588210224341684,0.00296824571955465
"Senegalimassilia_anaerobia",0.0379683066272859,0,0,0.0464709982485006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851682034399741,0.95719922083375,"Bacteria","Actinobacteria","Coriobacteriia","Coriobacteriales","Coriobacteriaceae","Senegalimassilia","All",-0.0425494251495858,-0.661484820601434,0.5787103069014,0.00296665288121882
"GGB9502_SGB14899",0.0118239793302922,0,0,0.026800593489254,0.0269309415850481,0,0,0.0155537587400791,0.0200512822473543,0.0159192134245983,0.0128261089278942,0,0.00825236401733585,0.0219106542953767,0.0215167701294707,0.0182547814919438,0.013221580312616,0,0,0.0237656555533308,0.0123250441290932,0.0157364860823387,-0.352015034554718,0.854395670377562,0.95719922083375,"Bacteria","Firmicutes","CFGB3023","OFGB3023","FGB3023","GGB9502","All",-0.0419627850231714,-0.660905843988511,0.579272675424084,0.0028677770582108
"Coprococcus_sp_AF21_14LB",0,0,0,0.0369583756076957,0,0,0.0110047660860241,0,0,0,0.0108445675567047,0,0,0,0,0,0,0,0,0,0,0,0,0.94700749872102,0.988832259693554,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","All",-0.113967762282519,-0.732835973493115,0.511088341435673,0.00269494804695711
"Wansuia_hejianensis",0.00520578902634123,0.03370208677827,0.00463682586314175,0.00692825796426173,0.0195153400788006,0,0.0137336025493579,0.0120626282000247,0.011018390314035,0.0174221309931362,0.0172229328945591,0.0148228225812639,0.0101342717845154,0.0124983246024935,0.012755736288326,0.00694987643632521,0.0184591088407728,0.00736892263969886,0.0228383666735327,0,0.013244669418842,0.0097157754198618,0.446222794841035,0.963069178501416,0.989980402941351,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Wansuia","All",0.16464654932623,-0.464098810631959,0.784520259043445,0.0026907388374231
"GGB3033_SGB4029",0.00692103715078659,0,0,0,0.0112029148278021,0,0,0.0362943215759087,0,0,0,0,0,0.0143218016682453,0.04867617977678,0.0202325454478098,0.0665976972632136,0,0,0.0421360970004017,0,0,0,0.911390228920486,0.979509888104232,"Bacteria","Firmicutes","CFGB1249","OFGB1249","FGB1249","GGB3033","All",0.0657541113665829,-0.556556679236783,0.684477825625898,0.00264960346298024
"Coprococcus_eutactus",0.0267445392174681,0,0,0,0,0,0.0323522026086235,0.0982395211587242,0,0,0,0,0,0,0.148492046731285,0.102554971289486,0,0,0,0,0,0,0,0.785940718827724,0.938433347931924,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Coprococcus","All",0.0240850931853049,-0.596465168520506,0.643318777777477,0.00251954666241785
"GGB3740_SGB5077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654615958976002,0.0350814129416692,0.0159380530069193,0,0,0,0.972671150041908,0.992763074938443,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","GGB3740","All",-0.208603296805152,-0.830058578479924,0.423993634123571,0.00251032484465993
"GGB4552_SGB6276",0.0165808666452363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783828518852356,0.0152419819323417,0.0695694127032867,0,0,0.0981713932766305,0,0,0,0.950136070334673,0.988832259693554,"Bacteria","Firmicutes","CFGB1765","OFGB1765","FGB1765","GGB4552","All",0.112819391434672,-0.512162607865498,0.731674890230895,0.00250619188532119
"GGB9634_SGB15093",0.0360577747111256,0,0,0,0,0,0.0240647402561916,0.0447217197935609,0,0,0,0,0,0.0310033520436918,0.012422073956667,0,0,0,0,0,0,0,0,0.733653580304547,0.905190390364694,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9634","All",-0.0178998670183699,-0.637259125150503,0.602438020224451,0.0024076924738021
"Clostridium_SGB47280",0,0,0,0,0,0,0,0.0411686363518788,0,0,0.0386593436902474,0,0,0,0,0,0,0,0.0191532001587911,0,0,0,0,0.938558309846428,0.988832259693554,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Clostridiaceae","Clostridium","All",0.0840579401800538,-0.539206287169262,0.702743456051024,0.00231484982472483
"Streptococcus_anginosus",0,0.00751006619099914,0,0.0355799642064735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0309807619869156,0,0,0,0,0.934440353451892,0.988832259693554,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.0762899819191933,-0.694977839867968,0.546556269236028,0.00224661904670787
"Blautia_sp_MCC283",0.114782209644539,0.017318491989072,0,0,0,0,0.07990479495125,0.0351981683282646,0.072229265589034,0,0,0,0.0100996741128231,0,0,0.12486578611154,0,0.0399906673404791,0,0,0,0,0,0.950001761137206,0.988832259693554,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Blautia","All",0.0975381637401114,-0.526497917260481,0.716268334987713,0.00217272010623666
"GGB9715_SGB15267",0,0,0,0,0,0,0.0549785770068844,0.00625303877915043,0.0435890263998928,0,0,0,0.00837863996361459,0.0426509389749568,0,0.0428207967094037,0,0.0206412403704931,0,0,0,0,0,0.772569540923945,0.932466105746319,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9715","All",-0.0185225753624044,-0.637868626258778,0.601836113131946,0.00207568458653264
"Streptococcus_vestibularis",0,0,0,0.0419455751232269,0,0,0,0.0132631159311367,0,0,0.020612139451979,0,0.0135244615578617,0,0,0,0,0,0,0,0,0,0,0.963087896240058,0.989980402941351,"Bacteria","Firmicutes","Bacilli","Lactobacillales","Streptococcaceae","Streptococcus","All",-0.126465183323901,-0.745499933755691,0.499424947019413,0.00206569181084009
"Schaalia_odontolytica",0,0,0,0.0243991394539412,0,0.0235096088518967,0,0,0,0,0.00492952372168663,0,0.012099878994055,0,0,0,0,0,0.0278621845180613,0,0,0,0,0.788020529959548,0.938433347931924,"Bacteria","Actinobacteria","Actinomycetia","Actinomycetales","Actinomycetaceae","Schaalia","All",-0.0197796761450681,-0.639099426421958,0.600621403720636,0.00204645410775531
"Dorea_phocaeensis",0,0,0.0149705291246197,0.0390060400986508,0,0,0,0,0,0,0.0253285880133815,0,0,0,0,0,0,0,0,0,0,0,0,0.662515091947247,0.873180768802188,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Lachnospiraceae","Dorea","All",0.011110414777451,-0.609008992389745,0.630622348160385,0.00198658909422504
"GGB9608_SGB15041",0.0828085642014081,0,0,0,0,0,0,0.0305039045841228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.976153017105936,0.992763074938443,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Oscillospiraceae","GGB9608","All",0.181017750089974,-0.44909216824802,0.801403533011205,0.00189744598784271
"GGB9790_SGB15413",0,0,0,0,0,0,0,0.0320304605000136,0.0611486589058506,0,0,0,0,0.0592647435724899,0,0,0,0,0,0,0,0,0,0.95913127966911,0.989980402941351,"Bacteria","Firmicutes","CFGB45503","OFGB45503","FGB45503","GGB9790","All",-0.0999559568570519,-0.718700665732927,0.524224791034216,0.00181139638744923
"Intestinimonas_gabonensis",0,0.0103539313865311,0.00600836370501131,0,0,0,0,0,0.00642655216317205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.923853969432265,0.987568036289663,"Bacteria","Firmicutes","Clostridia","Eubacteriales","Eubacteriales_unclassified","Intestinimonas","All",0.0460021858192383,-0.575402721225738,0.664894520314243,0.00158232204445448
